资产总计 存货 股票价格 营业收入 总负债 营业税金及附加 盈余公积金 应付利息 流动资产 负债总计 利润总额 总股本 净利润 财务费用 无形资产 总资产 股东权益 资本公积 固定资产 销售费用 应收账款 杜邦分析 流动负债 未分配利润 递延所得税资产 实收资本（或股本） 评估分数 评估类别
6174723226.69 278046231.35 5.6 3337063964.41 2996510073.41 9550159.47 71408177.56 2214136.97 3000137752.77 2996510073.41 147171364.8 68167.0 123716423.53 38098305.07 383533397.11 6174723226.69 3178213153.28 1728774577.14 1939959257.07 46250000.0 516963641.85 4.36 2618628741.49 407469339.06 37957604.33 681670000.0 9.41 可疑
6148457945.92 536217568.63 10.8551035 1228286624.59 2964853722.33 4214822.11 71408177.56 3475689.29 2955857284.27 2964853722.33 38547535.95 68067.0 32525812.15 3678190.01 387774352.57 6148457945.92 3183604223.59 1726852577.14 1992481289.19 21450000.0 422640473.12 1.06 2503096253.36 406577482.43 38192952.4 680670000.0 3.76 危险
6301474090.61 407466039.43 10.8551035 5698886493.71 3158256000.04 22438094.85 71408177.56 3479388.45 3023867699.23 3158256000.04 269790880.12 68067.0 218840980.36 19447628.72 391941305.65 6301474090.61 3143218090.57 1726852577.14 2041936434.71 97880000.0 546682658.11 7.59 2693231298.61 376080858.97 38956577.91 680670000.0 11.79 健康
6196951587.74 275184371.17 10.8551035 3899084007.81 3105287537.33 15844440.28 61571287.93 3784330.12 2955001522.78 3105287537.33 180029187.61 67392.0 165477510.36 37870999.69 295459342.32 6196951587.74 3091664050.41 1718306481.27 2154681093.29 64780000.0 612215350.42 5.78 2418009527.1 334413825.67 28397522.78 680670000.0 9.24 可疑
5516696861.87 258285312.73 10.8551035 2380822146.81 2622492301.27 6950191.01 61571287.93 3915869.84 2868335529.46 2622492301.27 84389238.46 67392.0 78920621.04 25899093.44 284934873.89 5516696861.87 2894204560.6 1696267731.27 1886388514.97 41370000.0 605157542.76 2.99 1915221040.73 256917333.23 28435031.24 673920000.0 6.7 可疑
5353734999.8 431612526.59 10.8551035 1031830285.47 2464489974.15 3019103.15 61571287.93 4107170.62 2647868219.49 2464489974.15 30263223.23 67392.0 25573439.02 13323807.96 324199049.2 5353734999.8 2889245025.65 1696267731.27 1883008744.33 20470000.0 529107340.88 0.95 1871624283.59 245762177.07 28628189.52 673920000.0 4.27 危险
1043518805.04 145240658.45 35.6 503158018.52 373987634.02 2347880.29 41452823.74 228937.3 821301989.73 373987634.02 11743992.42 6400.0 10566044.71 3133528.76 23449864.19 1043518805.04 669531171.02 311284306.1 182813400.79 20220000.0 249453789.08 1.8 359070045.83 251273173.62 3341878.33 64000000.0 7.13 可疑
1052029440.75 157744823.11 10.8551035 258084403.65 368008280.89 834545.58 41452823.74 209686.19 834327769.56 368008280.89 6028297.67 6400.0 5812165.63 1509760.95 23662055.0 1052029440.75 684021159.86 311328174.02 183228493.49 9300000.0 272613707.91 1.05 352453192.7 265539756.97 3741738.23 64000000.0 6.7 可疑
825477916.56 144843541.42 10.8551035 1023749573.46 400112381.83 6070445.16 41452823.74 209323.14 605972303.53 400112381.83 65501893.66 0.0 56152936.72 6384187.41 22948754.36 825477916.56 425365534.73 74484714.52 187060260.21 37620000.0 261116125.53 13.85 383919793.64 259696688.13 3590159.01 48000000.0 18.56 健康
709936300.0 123162700.0 10.8551035 460861272.5 320720400.0 2997989.13 35572100.0 156800.0 488528500.0 320720400.0 23156464.27 0.0 20003255.25 2900387.61 23282800.0 709936300.0 389215900.0 74484700.0 188538700.0 19000000.0 207509400.0 4.99 304582800.0 229180600.0 3069000.0 48000000.0 9.69 可疑
731813249.59 149947489.82 10.8551035 224795559.32 333800651.58 949930.82 35572128.15 151059.79 503721081.14 333800651.58 8954320.46 0.0 7771577.93 1504923.43 23616919.28 731813249.59 398012598.01 74484714.52 196191125.81 10020000.0 256390957.89 3.6769152 314876768.97 237944290.57 3488176.34 48000000.0 7.61 可疑
610149863.73 115238402.43 10.8551035 903331909.76 327956050.49 5283066.9 26668217.03 214569.52 400468594.07 327956050.49 92215182.89 0.0 77229184.77 6155048.27 24285397.38 610149863.73 282193813.24 40095114.52 170335952.53 41460000.0 211593629.17 22.67 307803462.3 168187989.46 2765289.16 43800000.0 28.64 健康
8714060126.86 1313648934.43 15.0 2741690895.27 3217955265.79 19966379.04 94211550.66 1345334.15 6685774210.74 3217955265.79 220222637.79 100550.27 177500832.99 11325983.52 273364422.4 8714060126.86 5496104861.07 2590147852.58 1154705537.84 231000000.0 2365330986.28 3.4 3074958628.07 1664591894.31 61479520.27 1005502707.0 8.94 可疑
8863755596.92 1205197165.73 10.8551035 1264318630.11 3480462071.96 11459396.47 94211550.66 2213469.23 6791080851.72 3480462071.96 77176762.69 100550.27 59614366.42 14761279.04 283030579.89 8863755596.92 5383293524.96 2590147852.58 1188611464.09 107000000.0 2183310285.1 1.16 3343162203.34 1574883063.3 60454155.28 1005502707.0 5.79 可疑
8578073521.73 1052454753.09 10.8551035 4480552788.24 3258271781.99 38808437.36 94211550.66 1054032.73 6600177486.1 3258271781.99 380565325.43 100550.27 320643586.89 44471905.88 272644850.62 8578073521.73 5319801739.74 2590147852.58 1201022951.1 338000000.0 1982257783.0 9.38 3118322309.11 1514133784.56 58188200.81 1005502707.0 15.21 健康
6678592190.93 953559890.52 10.8551035 3293099564.72 3198706012.04 33601949.74 83097477.0 1395896.45 4759388432.39 3198706012.04 301330307.59 89111.66 255835477.18 38645263.82 220760659.6 6678592190.93 3479886178.89 932729271.21 1152153049.19 219000000.0 2174108875.83 7.78 3045612766.45 1456015769.13 53113235.81 891116632.0 12.11 健康
6479839645.72 952646665.01 10.8551035 2030934073.46 3069971979.5 20954518.51 83097477.0 1427250.76 4548299273.91 3069971979.5 205346819.17 89111.66 179412078.36 20841682.98 226176431.76 6479839645.72 3409867666.22 932729271.21 1161401945.08 132000000.0 2004813168.17 5.44 2914291358.32 1377217028.48 51701550.25 891116632.0 8.23 可疑
5962809683.85 815067593.31 10.8551035 926883004.67 2652079330.14 8434658.29 83097477.0 6653972.6 4045608778.93 2652079330.14 65602206.74 89111.66 56347598.7 7379046.21 236675691.06 5962809683.85 3310730353.71 932747415.67 1154645782.74 51670000.0 1673559001.64 1.72 2371505832.12 1287195160.73 47208135.25 891116632.0 5.74 可疑
1196975198.07 194406413.04 6.54 96733518.31 190239730.59 2713201.78 37584302.92 24201854.0 611942568.62 190239730.59 854441.86 28953.46 -662818.63 -357810.06 52425306.81 1196975198.07 1006735467.48 414631762.71 250234946.74 9650000.0 239198570.36 0.07 179295065.72 254200833.98 10544214.77 289534588.0 10.78 健康
1193433784.34 184300903.86 10.8551035 46420380.59 187810406.21 779975.06 37584302.92 24201854.0 614078374.72 187810406.21 -1590763.47 28953.46 -2079686.87 -170069.71 53369113.52 1193433784.34 1005623378.13 414631762.71 242429360.33 3680000.0 233232487.07 -0.14 176529632.86 252071061.23 11706436.14 289534588.0 12.17 健康
1219268677.11 173522692.09 10.8551035 353215210.81 211818028.75 3986328.29 37584302.92 24201854.0 781313937.56 211818028.75 -3886104.14 28953.46 -7016706.12 -1062792.01 53689362.19 1219268677.11 1007450648.36 414631762.71 244953317.83 24960000.0 260997041.44 -0.61 200140975.5 253507914.64 11817388.67 289534588.0 10.76 健康
1206243076.79 196542763.58 10.8551035 231469466.19 196158679.74 1608617.99 35695582.9 24201854.0 788247711.48 196158679.74 4561825.77 28953.46 1616598.45 -773604.6 54405161.83 1206243076.79 1010084397.05 414631762.71 216404903.01 18360000.0 264303363.82 0.2 186620106.77 263475388.19 9863348.1 289534588.0 6.35 可疑
1176187004.52 201225684.26 10.8551035 131956771.4 167534464.43 1129987.33 35695582.9 24201854.0 766283408.96 167534464.43 2541912.55 28953.46 263831.64 -543140.3 54728421.52 1176187004.52 1008652540.09 414631762.71 221422497.68 12190000.0 272269536.2 0.06 160131396.83 262099356.62 8686199.53 289534588.0 14.24 健康
1177438706.67 167665006.22 10.8551035 52272363.09 168530247.67 365932.17 35695582.9 24201854.0 768197334.5 168530247.67 -2023077.23 28953.46 -2289531.75 -205300.14 55054627.4 1177438706.67 1008908459.0 414631762.71 223188189.62 6140000.0 265557093.6 -0.23 160891509.34 262098280.63 8427296.29 289534588.0 13.77 健康
9386136121.55 366978660.56 5.31 810083764.38 2356050017.66 5289993.12 101569011.05 2447348.13 5413822046.99 2356050017.66 198462189.7 120547.66 166997963.26 39457044.72 103245114.22 9386136121.55 7030086103.89 4752300901.35 2195432496.74 6020000.0 830308612.79 2.41 1815872528.56 948596426.28 14234710.5 1205476595.0 10.98 健康
9215404149.85 307793434.91 10.8551035 407123820.18 2217408036.42 2915356.89 101569011.05 2391337.09 5253964721.7 2217408036.42 128891154.57 120547.66 109594372.25 20956943.23 104120564.63 9215404149.85 6997996113.43 4752300901.35 1960414260.4 2660000.0 840371184.69 1.58 1574879625.71 916131573.25 13884319.38 1205476595.0 10.8 健康
9092560411.7 297644491.82 10.8551035 1532773223.28 2204155811.87 11481596.88 101569011.05 2208134.58 5653381580.2 2204155811.87 261555738.73 120547.66 221998887.97 72338573.15 105080830.67 9092560411.7 6888404599.83 4752300901.35 1988113783.12 15470000.0 750356292.61 3.43 1499887068.22 806546195.84 12506500.71 1205476595.0 11.79 健康
8997855281.55 356788205.72 10.8551035 967921915.43 2165887112.86 8244609.47 76961326.1 1501371.66 5724715721.61 2165887112.86 186627095.22 120547.66 166225389.32 49107106.22 128959593.55 8997855281.55 6831968168.69 4752300901.35 1679416030.41 11500000.0 638551524.66 2.58 1389439133.74 773824144.29 12473598.93 1205476595.0 13.22 健康
8947192526.38 417361200.9 10.8551035 570460786.62 2160666230.28 5112053.1 76961326.1 1384376.44 5842201433.1 2160666230.28 98593529.05 120547.66 86373935.6 34285578.59 129462771.75 8947192526.38 6786526296.1 4733540070.16 1465899859.71 8570000.0 565686818.37 1.41 1329337912.09 694560800.22 15209855.07 1205476595.0 11.98 健康
8875434550.34 377791020.86 10.8551035 289793152.66 2103623990.99 2152954.83 76961326.1 1879120.22 5783801117.38 2103623990.99 60454832.63 120547.66 53572532.83 13703788.62 130088268.05 8875434550.34 6771810559.35 4733540070.16 1478120147.47 2890000.0 549610914.85 0.84 1232225902.18 674446829.87 14817074.0 1205476595.0 11.39 健康
1365596621.99 95865844.23 10.72 126352697.06 115768812.32 2309058.19 45044773.41 24201854.0 965704048.47 115768812.32 36606189.09 27346.88 31526141.89 -76058.83 33114778.22 1365596621.99 1249827809.67 548021662.15 217143256.38 5960000.0 107340703.12 2.38 65425366.32 356006269.59 10805504.71 273468800.0 34.58 健康
1357188300.69 87360270.81 10.8551035 57495974.39 107762384.64 1231861.92 45044773.41 24201854.0 956980596.71 107762384.64 13552433.81 16086.4 11696523.83 1085852.55 33848043.92 1357188300.69 1249425916.05 660626462.15 215056677.93 3180000.0 101947131.75 0.87 54163310.58 357026687.68 10805504.71 160864000.0 18.84 健康
1345407461.62 86802361.61 10.8551035 177213496.48 107802113.84 3374329.95 45044773.41 24201854.0 942596188.68 107802113.84 38119016.05 16086.4 35794464.05 1499895.9 34581310.28 1345407461.62 1237605347.78 660626462.15 220568085.43 7610000.0 84555824.55 2.82 58521890.8 346355721.5 10805504.71 160864000.0 38.94 健康
1301630236.72 78749931.44 10.8551035 116482178.93 68787932.92 2700329.74 42311611.0 24201854.0 915287169.8 68787932.92 35143013.89 16086.4 30650710.85 1451036.85 35314576.64 1301630236.72 1232842303.8 660626462.15 177139795.03 4980000.0 56673399.09 2.45 35201820.21 345096004.66 9925511.98 160864000.0 60.08 健康
1297192160.33 79551888.7 10.8551035 78034051.33 65863408.5 1815934.66 42311611.0 24201854.0 911645610.53 65863408.5 22479376.88 16086.4 19866028.1 387990.77 36047843.0 1297192160.33 1231328751.83 660626462.15 179869861.94 2680000.0 68470439.34 1.56 28791928.31 343618735.78 9925511.98 160864000.0 65.29 健康
1277869968.49 82587149.75 10.8551035 24018603.79 64163784.13 767641.54 42311611.0 24201854.0 889915765.14 64163784.13 2882719.28 16086.4 2243460.63 -101806.79 36781109.36 1277869968.49 1213706184.36 660626462.15 184678448.68 855000.0 49516894.1 0.21 22719034.28 327405658.95 9925511.98 160864000.0 75.36 健康
3288599580.48 168364371.36 11.23 908568166.89 442390561.21 11303418.93 91098672.72 1190262.28 1324007156.19 442390561.21 452305285.25 44694.19 240404702.28 -7896667.17 101157858.26 3288599580.48 2846209019.27 1503738246.84 222973610.48 34140000.0 191975394.35 9.06 424220706.69 724240865.17 33600503.28 446941905.0 22.52 健康
3251828677.74 182735235.15 10.8551035 442851040.76 582929123.97 3306530.12 91098672.72 7064780.64 1308100899.14 582929123.97 398429049.65 44694.19 67702956.82 -2000047.62 105540177.95 3251828677.74 2668899553.77 1499130526.8 233755679.43 19100000.0 200138290.45 2.6 563265984.81 550986758.59 35900172.06 446941905.0 14.81 健康
7338232555.57 243137401.57 10.8551035 5243370096.09 4123607626.17 28518864.03 91098672.72 4736183.71 5408025911.31 4123607626.17 243510390.49 44694.19 155495877.28 64857997.2 109991628.56 7338232555.57 3214624929.4 1499130526.8 231654240.72 97220000.0 94860031.05 1.91 4056168847.57 493864639.48 40292180.11 446941905.0 5.86 可疑
5058007296.05 573551374.18 10.8551035 4151777636.74 1772951497.26 18378598.24 91098672.72 2372049.56 2507606323.84 1772951497.26 288867418.7 44694.19 220586677.75 35654765.86 160959334.35 5058007296.05 3285055798.79 1499130526.8 1374039310.68 66750000.0 805835618.2 4.75 1657603944.88 566704986.46 23265454.21 446941905.0 11.4 健康
5049187695.2 633550972.99 10.8551035 2882245662.82 1807148978.24 12097610.58 91098672.72 918471.52 2451339173.68 1807148978.24 227374648.8 44694.19 177985672.13 16114570.36 162880751.98 5049187695.2 3242038716.96 1499130526.8 1406159382.09 43650000.0 719054061.22 4.16 1691945377.45 551257290.78 23265454.21 446941905.0 10.29 健康
4425046646.5 542656410.59 10.8551035 1434215734.35 1287181881.72 5533696.88 91098672.72 1556161.82 1863747350.59 1287181881.72 96977143.75 44694.19 73213636.23 3100666.06 164646257.3 4425046646.5 3137864764.78 1499130526.8 1418493284.56 19690000.0 572306831.37 1.53 1168296868.83 484149967.92 23319061.68 446941905.0 7.82 可疑
3640959439.7 862919354.09 13.36 1184955873.64 2187646523.26 2063124.54 29549117.71 3312328.76 2351206169.56 2187646523.26 38701431.32 11785.82 37463421.37 23720333.15 63893206.0 3640959439.7 1453312916.44 962245439.0 280051749.17 16220000.0 1048799664.85 2.58 1939188113.22 344580008.1 38040774.42 117858178.0 5.0 可疑
3748833632.89 1006507534.82 10.8551035 608602799.7 2265194467.3 1037402.04 29549117.71 1766575.34 2537081017.31 2265194467.3 30191791.55 11785.82 28522029.89 10113137.23 65620679.41 3748833632.89 1483639165.59 961932406.0 278749852.18 7790000.0 942631860.32 1.95 2108237016.09 335873450.99 34285887.11 117858178.0 4.19 危险
3445279692.94 880320679.89 10.8551035 2060599656.75 2022588147.72 9509062.53 29549117.71 237808.22 2297525356.63 2022588147.72 136254893.42 11785.82 122757307.18 13962889.19 67963368.62 3445279692.94 1422691545.22 961660106.0 277906771.54 54470000.0 820878521.66 9.02 1864773008.44 307498327.31 34507374.9 117858178.0 12.37 健康
3323438074.88 940604121.14 10.8551035 1319833683.47 1871079858.98 5492618.58 27312801.64 24201854.0 2234140284.08 1871079858.98 150822992.16 11785.82 135741134.44 9017885.79 70607320.33 3323438074.88 1452358215.9 954101569.46 183651894.82 36580000.0 678155988.46 9.9 1833629378.65 351496533.11 21674197.54 117858178.0 13.5 健康
2747785173.61 728998869.46 10.8551035 746955816.15 1399196253.66 2335546.81 27312801.64 24201854.0 1776760196.09 1399196253.66 63784184.37 11785.82 60977260.34 3790052.77 54214502.17 2747785173.61 1348588919.95 953828869.46 183664694.19 18060000.0 489654967.5 4.61 1386816253.66 248106636.38 29481326.08 117858178.0 7.97 可疑
2402579142.01 651088939.84 10.8551035 325146245.69 1094782338.15 1066093.16 27312801.64 24201854.0 1507439278.77 1094782338.15 23461079.99 11785.82 20730544.25 1730852.74 51703717.34 2402579142.01 1307796803.86 953283469.46 186648675.29 6890000.0 439945638.38 1.6 1082402338.15 208009570.1 28504978.6 117858178.0 4.85 危险
13695243410.47 531223061.84 6.29 8518154926.71 9284280335.19 33852737.96 263701022.23 51898191.83 5258200769.08 9284280335.19 114250996.44 67167.98 88559847.75 147251827.68 649747974.75 13695243410.47 4410963075.28 1853662355.53 5158998245.35 156000000.0 310761238.37 2.51 7952394075.1 1463020829.6 21065218.8 671679806.0 3.95 危险
14321498585.74 645384710.86 10.8551035 2972732053.34 9958969578.75 14466134.52 263701022.23 35501706.37 4223503021.62 9958969578.75 51959762.63 67167.98 40085049.72 63048964.73 652599496.56 14321498585.74 4362529006.99 1853662355.53 5756351512.9 78130000.0 231537700.97 0.3 6795707933.36 1407297679.95 21065218.8 671679806.0 0.99 危险
13401567645.99 522521971.94 10.8551035 15285575244.01 9078026711.18 55099289.38 263701022.23 22224657.54 3392756476.57 9078026711.18 140307714.54 67167.98 63339038.61 293782311.73 654302623.28 13401567645.99 4323540934.81 1853662355.53 5884453261.26 231000000.0 139628862.75 2.5 6571920296.77 1357508722.24 21377610.09 671679806.0 4.27 危险
13963523578.56 491285983.93 10.8551035 9858454613.89 9640931003.95 37072500.38 254869193.15 837820.9 3961438345.4 9640931003.95 144884228.77 67167.98 62386456.22 151960295.76 612119581.92 13963523578.56 4322592574.61 1853662355.53 5669296707.36 165000000.0 217085832.36 2.08 6096994787.69 1348759014.85 51471447.78 671679806.0 3.76 危险
14132595940.2 593082509.17 10.8551035 5919119825.86 9743029495.09 22438664.17 254869193.15 47140940.48 4136249990.25 9743029495.09 29213500.52 67167.98 11825080.78 96150987.88 626610248.86 14132595940.2 4389566445.11 1853662355.53 5973202572.72 115999999.99999999 281333008.01 0.64 6144342792.07 1289892644.79 53402996.74 671679806.0 0.21 危险
14070406468.31 693939132.6 10.8551035 2199326588.78 9667967042.93 9625507.55 254869193.15 86290181.06 4065786979.06 9667967042.93 18720238.52 67167.98 2487950.07 29609814.87 627179365.94 14070406468.31 4402439425.38 1853662355.53 6112790686.72 59300000.0 233495853.36 0.29 7018578391.08 1295500011.15 36806989.85 671679806.0 0.79 危险
7425941804.99 412865592.65 12.03 937809134.42 1303749973.84 11050908.4 37430757.12 460267.78 2652405530.84 1303749973.84 44980158.41 94716.91 36570362.16 14454174.75 1493665514.66 7425941804.99 6122191831.15 4765290208.21 1690305192.24 24790000.0 1274964059.5 0.5 1158611361.34 234558603.31 14637568.48 947169085.0 10.18 健康
7423474331.74 446469701.24 10.8551035 452406404.94 1279424421.42 3612711.8 37430757.12 559972.55 2639981038.59 1279424421.42 20314473.4 94716.91 16606095.79 5736268.48 1512237063.52 7423474331.74 6144049910.32 4765290208.21 1626320079.57 8050000.0 1130522141.66 0.23 1131192483.37 237204775.96 14343841.4 947169085.0 10.13 健康
7536522697.81 442775133.7 10.8551035 1446735530.13 1409078883.28 5354262.22 37430757.12 740674.2 2729633033.13 1409078883.28 217303406.4 94716.91 195878650.37 15335921.63 1535741961.63 7536522697.81 6127443814.53 4765290208.21 1662455276.65 13550000.0 1018608679.84 12.56 1257903619.66 223405455.06 14631303.14 947169085.0 22.86 健康
4177748249.62 180008412.8 10.8551035 1042059967.83 593244971.73 13919713.44 44631673.97 555003.22 1474985447.17 593244971.73 108846706.27 70884.69 91885991.52 13617417.8 386365895.95 4177748249.62 3584503277.89 2199057767.35 1069093078.39 30580000.0 443654048.44 2.27 547542028.86 553544256.39 14081247.53 708846900.0 13.77 健康
4162717445.7 219634798.91 10.8551035 194630884.71 592723873.08 1217020.08 44631673.97 485101.73 1443939200.76 592723873.08 14956239.84 70884.69 13241042.1 431366.89 389662519.8 4162717445.7 3569993572.62 2199057767.35 1063038392.32 1600000.0 457499003.42 1.58 545939581.26 543347686.7 14759361.91 708846900.0 14.54 健康
4025869711.92 210077215.74 10.8551035 76757714.49 479250789.77 3748674.61 44631673.97 257901.46 1413499423.25 479250789.77 6521441.84 70884.69 5798254.24 192193.41 393003661.25 4025869711.92 3546618922.15 2199057767.35 1040719462.64 673000.0 409309121.12 0.72 431141462.52 513476076.77 14133955.06 708846900.0 16.54 健康
14457343843.87 2290344333.68 7.77 5542194821.03 9235191014.45 22154747.08 144813581.72 24201854.0 9011008429.36 9235191014.45 107795290.73 80279.82 76450487.15 765128.08 622329885.54 14457343843.87 5222152829.42 3055719050.95 2752789011.57 193000000.0 1008029440.0 1.53 6633686349.44 1278621924.15 115436206.84 802798152.0 4.21 危险
14903436577.45 2206560374.46 10.8551035 2573893558.47 9891406936.31 9147506.77 144813581.72 5245711.99 9312329957.56 9891406936.31 44606078.1 80279.82 31215468.96 19384164.73 631394216.54 14903436577.45 5012029641.14 3055719050.95 2938140004.36 110000000.00000001 3584301944.96 0.69 6515431284.93 1051809544.69 110462372.53 802798152.0 2.96 危险
14325811063.99 1957994877.31 10.8551035 11399612587.07 9311317060.34 44112080.18 144813581.72 4555630.06 8714546833.94 9311317060.34 64084987.53 80279.82 66769893.62 203994414.99 649692033.89 14325811063.99 5014494003.65 3055719050.95 3007160267.24 512000000.0 3143520644.2 1.41 5940821176.16 1018066055.65 109209227.43 802798152.0 2.9 危险
13773767592.11 2390149250.84 10.8551035 7985492731.8 8791614503.91 26062106.86 141895608.13 3367056.94 8404597723.06 8791614503.91 79249757.61 80279.82 45384818.87 182144663.49 606443345.1 13773767592.11 4982153088.2 3088930750.95 2780227267.47 300000000.0 3123503086.27 1.02 5494984693.77 977710513.16 80009862.04 802798152.0 4.01 危险
13243508275.86 2093862393.35 10.8551035 5303651251.28 8349515877.74 19223203.32 141895608.13 2172565.45 8043574449.0 8349515877.74 52022430.06 80279.82 28788858.79 139975478.57 555282858.94 13243508275.86 4893992398.12 3088930750.95 2711803901.94 197000000.0 2612874074.9 0.62 5145344259.38 957967102.22 82427603.53 802798152.0 3.52 危险
13276549136.35 1761369820.2 10.8551035 2506950705.47 8344033824.28 9497536.8 141895608.13 41262862.25 8160093642.3 8344033824.28 38226884.81 80279.82 19384740.42 36420691.56 567906795.7 13276549136.35 4932515312.07 3088930750.95 2669333463.78 106000000.0 3051079534.27 0.42 5299202723.94 1028343336.57 90017539.99 802798152.0 2.82 危险
5143629414.21 1431222810.31 15.96 1677420961.11 2949327089.44 3963527.73 41342701.11 18367525.96 3474748194.07 2949327089.44 300119383.87 38700.27 255462847.47 52594731.17 181464393.79 5143629414.21 2194302324.77 666927200.7 715128490.02 61480000.0 696722506.45 9.53 2209324032.38 504956771.56 26374980.45 215000000.0 14.17 健康
4670466852.43 1196119000.91 10.8551035 742568937.65 2582799386.55 1380335.96 41342701.11 8600231.15 3084395945.36 2582799386.55 136774020.9 38700.27 120491595.12 10681964.22 172366342.41 4670466852.43 2087667465.88 666363963.52 586608512.08 36250000.0 639036246.26 4.84 1823668355.52 476621739.54 30792897.92 215000000.0 6.82 可疑
3712014042.99 867771463.91 10.8551035 1695623357.79 1857526496.6 12976662.31 41342701.11 2433812.9 2486789464.26 1857526496.6 234716303.04 0.0 209887834.41 32083709.69 153182119.84 3712014042.99 1854487546.39 646395148.99 565247375.28 62210000.0 414071282.76 12.41 1457186608.44 411542069.88 21404730.44 215000000.0 17.59 健康
3394607166.1 644434421.18 10.8551035 1109757908.58 1619856841.28 10706494.73 36167977.3 24201854.0 2261214249.35 1619856841.28 161938354.51 0.0 141075878.32 17285016.79 148482310.6 3394607166.1 1774750324.82 634943167.82 422961631.93 46610000.0 480009930.57 9.18 1158334799.88 375756435.46 18627852.98 215000000.0 14.82 健康
3310938802.52 629616355.33 10.8551035 433394334.55 1614546081.69 4908547.73 36167977.3 24201854.0 2252515920.62 1614546081.69 80714016.35 0.0 72902244.37 5485685.08 149274371.74 3310938802.52 1696392720.83 627872391.82 418342201.57 21520000.0 381392025.12 5.73 1207052254.07 332914834.77 15799055.07 215000000.0 10.44 健康
1911434316.94 321886588.71 10.8551035 138116278.37 698936571.89 2252966.02 36167977.3 24201854.0 1133095719.39 698936571.89 22060324.19 0.0 19101210.56 1668665.72 117581668.37 1911434316.94 1212497745.05 629568936.63 213564139.51 9310000.0 231106249.58 1.43 569387260.67 281510695.6 14708102.09 215000000.0 6.48 可疑
5655551065.43 1387028258.15 27.8 2174000422.59 1973432591.15 35747627.15 283740477.18 33098630.14 3461502758.58 1973432591.15 436917901.21 79663.72 375338953.16 26968835.04 209120099.86 5655551065.43 3682118474.28 282052463.74 1201579669.09 229999999.99999997 73934659.95 10.31 1045253820.52 1957672767.07 26701630.93 796637194.0 18.16 健康
5444652626.48 1388319521.47 10.8551035 1153599668.7 1807760816.01 21370964.05 283740477.18 19884931.5 3318114069.84 1807760816.01 213683495.62 79663.72 186818500.82 12708260.36 210519977.46 5444652626.48 3636891810.47 282052463.74 1193119231.71 122000000.0 71376924.28 5.26 882070920.13 1931874803.61 29291548.23 796637194.0 14.81 健康
5304762875.94 1412956254.69 10.8551035 3609371700.99 1854607225.88 48204939.73 283740477.18 28843904.75 3116079240.66 1854607225.88 609177803.64 79663.72 511404568.06 60447141.58 211923542.08 5304762875.94 3450155650.06 282052463.74 1213951191.04 426000000.0 67003178.8 15.21 908334166.59 1762095788.83 29879765.41 796637194.0 28.83 健康
5239982328.58 1371650115.51 10.8551035 2728665535.9 1865517508.81 34121530.7 185317471.02 15457534.25 3128075967.49 1865517508.81 472502370.22 79663.72 399420569.34 45444656.23 213334480.81 5239982328.58 3374464819.77 282052463.74 1183660351.23 350000000.0 57286535.23 12.07 909060673.33 1762087131.56 26331200.39 796637194.0 24.94 健康
5170604230.81 1332426000.7 10.8551035 1804226822.82 1958528960.5 22438494.39 185317471.02 33098630.14 3055021794.25 1958528960.5 281639949.73 79663.72 236970673.25 29844320.23 214678618.0 5170604230.81 3212075270.31 282052463.74 1175080959.95 241000000.0 58653499.79 7.25 992100748.83 1617949506.35 21989306.14 796637194.0 17.57 健康
5002340120.01 1309034398.59 10.8551035 974197026.86 1781978669.98 12232082.42 185317471.02 19884931.5 2936771469.5 1781978669.98 157225431.94 79663.72 131249399.09 14618938.65 142148851.03 5002340120.01 3220361450.03 282052463.74 1195072838.24 128000000.0 49584216.06 4.07 815236819.53 1634110045.86 21894057.89 796637194.0 12.27 健康
6573225934.88 2255651645.14 11.35 8704156439.15 4419718623.29 7875646.14 79928044.58 6984276.63 5368051826.99 4419718623.29 106577173.05 33927.11 88205152.8 70166157.45 72436554.74 6573225934.88 2153507311.59 1089128468.05 799336359.07 29170000.0 1096727154.78 3.81 3329155059.47 472422015.44 14410560.12 339271065.0 7.82 可疑
5830177282.61 2170090961.61 10.8551035 3852827570.08 3706400392.63 3313876.04 79928044.58 4661235.97 4636665483.92 3706400392.63 32200347.41 33927.11 25113387.1 30682824.08 73254996.53 5830177282.61 2123776889.98 1167421791.05 811401674.73 11290000.0 902412774.55 1.02 2792666259.77 453372433.8 14144565.66 260977742.0 4.3 危险
5233018633.35 2093811384.18 10.8551035 15441643776.68 3178961830.06 12884251.81 79928044.58 5413073.71 4164575844.02 3178961830.06 155260417.07 26097.77 130812305.66 81802892.21 63302604.98 5233018633.35 2054056803.29 1167421791.05 781464649.2 51800000.0 603627712.71 6.3 2271767796.97 433440766.45 14494994.97 260977742.0 13.67 健康
5075673178.06 1637929344.49 10.8551035 11266763878.89 3058763469.85 9744197.78 75444697.09 4923194.02 4000356252.35 3058763469.85 119100094.66 26097.77 96057064.6 56611756.82 64025213.45 5075673178.06 2016909708.21 1167421791.05 741495706.1 35690000.0 704148934.02 4.7 2134712981.62 407202749.56 15941540.16 260977742.0 11.11 健康
